ID,Description,Source,Name,Form_ID,Comment,Doubt
P2-255,to feel sympathy,pmr2,fakéé,protochuukic-tofeelsympathy-1,,false
P2-256,tame,pmr2,f[ae]kir[ae],protochuukic-tame-1,,false
P2-257,"grow, be reared",pmr2,fakola,protochuukic-growbereared-1,"Note also PCk *fako[ln]a ‘longing’, PCk ? *fano ‘pampered’.",false
P2-258,longing,pmr2,fako[ln]a,protochuukic-longing-1,"Note also PCk *fakola ‘grow, be reared’, PCk ? *fano ‘pampered’.",false
P2-259,ashes,pmr2,falaŋa,protochuukic-ashes-2,Cf. also Marck’s (1994:324) PPC *falaŋa.,false
P2-260,defecate,pmr2,fa[ln]i,protochuukic-defecate-1,,false
P2-261,lowland or reef,pmr2,fana1,protochuukic-lowlandorreef-1,,false
P2-262,"look, gaze",pmr2,fana2,protochuukic-lookgaze-1,,false
P2-263,name of an island in the Hall Islands (lit. spirit lowland or reef),pmr2,fana-anútú,protochuukic-nameofanislandinthehallislands-1,"See PCk *fana1 ‘lowland or reef’, PMc *anitu ‘god, spirit’.",false
P2-264,pampered,pmr2,? fano,protochuukic-pampered-1,"Note also PCk *fakola ‘grow, be reared’, PCk *fako[ln]a ‘longing’.",true
P2-265,a fish,pmr2,faofao,protochuukic-afish-14,,false
P2-266,put over the shoulders (as a lei),pmr2,fare,protochuukic-putovertheshouldersasalei-1,,false
P2-267,"already, just now",pmr2,fari1,protochuukic-alreadyjustnow-1,"Cf. PCMc *fari- ‘less than ...’.
We cannot account for the n in the Chk form except as a reinterpretation deriving from sandhi phenomena. ",false
P2-268,carving along side of a canoe,pmr2,fari2,protochuukic-carvingalongsideofacanoe-1,,false
P2-269,"to sprout, grow, a sprout",pmr2,"fata, fata-ra",protochuukic-tosproutgrowasprout-1,,false
P2-270,to laugh,pmr2,"fata, ffata",protochuukic-tolaugh-1,,false
P2-271,new,pmr2,faú,protochuukic-new-1,Kir bwoou is a loan from a Polynesian source. ,false
P2-272,recite a spell,pmr2,faúrú-anútú,protochuukic-reciteaspell-1,"See PMc *fauru ‘do, make’, PMc *anitu ‘god, spirit’.",false
P2-273,raised seat or platform on a sailing canoe,pmr2,? fa[uú]naki,protochuukic-raisedseatorplatformonasailingcanoe-1,,true
P2-274,to tear apart or off,pmr2,"feifei, fei-ŋi-",protochuukic-totearapartoroff-1,,false
P2-275,"clear, transparent",pmr2,ffada,protochuukic-cleartransparent-1,,false
P2-276,tangled,pmr2,"ffi, fiffi",protochuukic-tangled-1,"Cf. PMc *pini, pinipini ‘twisted, tangled’, PMc *fi- ‘mutually’.",false
P2-277,squeeze,pmr2,"fia, fiya-ŋi-",protochuukic-squeeze-1,,false
P2-278,"good, well",pmr2,fici1,protochuukic-goodwell-1,,false
P2-279,packet,pmr2,fici2,protochuukic-packet-1,,false
P2-280,"wrap, mix",pmr2,fi-di-,protochuukic-wrapmix-1,"See PMc *fi- ‘mutually’. Cf. PPC *fin[ei] ‘wrapped, bound up’.",false
P2-281,surgeon fish,pmr2,? fi[ln]aŋŋe,protochuukic-surgeonfish-1,,true
P2-282,blow (of wind),pmr2,"filefile, file-di",protochuukic-blowofwind-1,,false
P2-283,Alocasia taro,pmr2,finee,protochuukic-alocasiataro-1,,false
P2-284,female genitalia,pmr2,firi,protochuukic-femalegenitalia-1,,false
P2-285,apply fire,pmr2,"fiTi, fiTi-ki",protochuukic-applyfire-1,Cf. PMc *fiti ‘flash (of light)’.,false
P2-286,"North Star, Polaris (lit. star-not-move)",pmr2,fútúú-te-mwakúdú,protochuukic-northstarpolaris-1,May be a post-PCk innovation confined to eastern portion of Chuukic area.,false
P2-287,picking pole,pmr2,iata,protochuukic-pickingpole-1,,false
P2-288,a star,pmr2,icci,protochuukic-astar-2,,false
P2-289,"name of Ifaluk (island and atoll), Central Carolines",pmr2,ifalúkú,protochuukic-nameofifalukislandandatollcentralcarolines-1,,false
P2-290,scoop out,pmr2,if[ae]-di,protochuukic-scoopout-1,,false
P2-291,"writing, to write",pmr2,"iici, ici-, ici, ici-i-",protochuukic-writingtowrite-1,These could be a chain of loans. Writing was introduced in the Central Carolines by a castaway missionary late in the nineteenth century. It was first done there by carving letters in wood. The source of the word remains unknown.,false
P2-292,fish with spines,pmr2,ika-falúfalú,protochuukic-fishwithspines-1,"See PMc *ika, ika-na‘fish’, PWMc *falu2 ‘prick, pointed object’.",false
P2-293,today,pmr2,"i-kenaa, i-kenaa-ye",protochuukic-today-1,,false
P2-294,a small plover bird,pmr2,i[ln]ii[ln]i,protochuukic-asmallploverbird-1,,false
P2-295,solar plexus,pmr2,? imwa-ni-ŋenú,protochuukic-solarplexus-1,"See PMc *imwa ‘house’, PMc *ŋenu ‘soul, spirit’.",true
P2-296,"divide, distribute",pmr2,inedi,protochuukic-dividedistribute-1,"Cf. PPon *nee, nee-ki ‘be divided, divide (something)’.",false
P2-297,"body, totality",pmr2,ineki,protochuukic-bodytotality-1,,false
P2-298,filled,pmr2,ir[ae],protochuukic-filled-1,,false
P2-299,"tree, stick, timber, log",pmr2,irae,protochuukic-treesticktimberlog-1,See also PMc *rae ‘branch’.,false
P2-300,"deposited, put away",pmr2,itano,protochuukic-depositedputaway-1,"Cf. also PMc *tano ‘ground, low’.
The unexpected ó in the Chk forms makes sense if we see these forms as arising from a reinterpretation of *isón (<*isano) by analogy with Chk iseni, iseyis (see PMc *ita, itaita ‘deposit, pile up’). ",false
P2-301,a tree (Terminalia catappa),pmr2,"kaata, kaataata",protochuukic-atreeterminaliacatappa-1,,false
P2-302,feel a lack,pmr2,kaccika,protochuukic-feelalack-1,Cf. PCk *kacika ‘tired’.,false
P2-303,"good, suitable, proper, appropriate, fitting",pmr2,kaccú,protochuukic-goodsuitableproperappropriatefitting-1,,false
P2-304,to tack (in sailing),pmr2,kace,protochuukic-totackinsailing-1,Cf. PCMc *kace ‘throw’.,false
P2-305,palm toddy,pmr2,kacii,protochuukic-palmtoddy-1,"Chk á instead of e suggests the possibility of a loan from Wol (palm toddy was known but not ordinarily made in Chuuk). Toddy making was probably introduced from the Philippines into the Western Carolinian atolls and thence spread to Chuuk and Yap. The Mrs terms jedan and jekaréw are loans from Kir te-ran (‘liquid’) and te-karewe (‘sweet or unfermented [coconut sap]’), Kir having developed its own distinct vocabulary for toddy making (see Bender 1981). See also PCk *cii, cii-ri ‘drip, sprinkle’, on which root this may be a causative construction.",false
P2-306,tired,pmr2,kacika,protochuukic-tired-1,Cf. PCk *kaccika ‘feel a lack’.,false
P2-307,"boy, child",pmr2,kade,protochuukic-boychild-1,,false
P2-308,"sleepy, drowsy",pmr2,kadelú,protochuukic-sleepydrowsy-1,"See also PMc ? *mawa ‘yawn, be open mouthed’.",false
P2-309,basket,pmr2,kado,protochuukic-basket-2,,false
P2-310,"speak, tell",pmr2,kae- or kaya-,protochuukic-speaktell-1,Cf. also PMc *kai2 ‘to inform’.,false
P2-311,"stick, pole",pmr2,kae,protochuukic-stickpole-1,,false
P2-312,purlin (of house),pmr2,kae-paŋaki,protochuukic-purlinofhouse-1,"See PCk *kae ‘stick, pole’, PCMc *paŋa, paŋaki ‘crossways’.",false
P2-313,type of sailing canoe,pmr2,kaewa[ln]ú,protochuukic-typeofsailingcanoe-1,"The name seems to mean ‘forest tree’, cf. PCk *kae ‘stick, pole’, PMc *walu ‘vegetation, forest’.",false
P2-314,a kind of vine,pmr2,kafaamaca,protochuukic-akindofvine-1,,false
P2-315,a plant,pmr2,kafalafala1,protochuukic-aplant-1,,false
P2-316,"advise, give guidance",pmr2,kafalafala2,protochuukic-advisegiveguidance-1,,false
P2-317,"be careful of, attend to",pmr2,ka-falli,protochuukic-becarefulofattendto-1,"Cf. PWMc *-ali, -aliali, mwa-aliali ‘circle, circling, dizzy’, PCk *mwaali ‘confused, mistaken’.",false
P2-318,entirety,pmr2,kaloŋa,protochuukic-entirety-1,,false
P2-319,"flicker, blink",pmr2,ka-ma-ruperupe,protochuukic-flickerblink-1,,false
P2-320,booby bird,pmr2,? kamawo,protochuukic-boobybird-1,,true
P2-321,tridachna clam,pmr2,kamwee or kamwai,protochuukic-tridachnaclam-1,,false
P2-322,carry with a shoulder pole,pmr2,kamwmware,protochuukic-carrywithashoulderpole-1,See PMc *mware ‘shoulder garland’.,false
P2-323,weave sword,pmr2,? kaopeope,protochuukic-weavesword-1,,true
P2-324,"elbow, heel",pmr2,kapilipili,protochuukic-elbowheel-1,"The derivation of this is obscure. It could be a Chuukic innovation from a corruption of PMc *kapi ‘bottom, butt end’ (cf. Mok kɔpi-n pɔ ‘elbow’; Ksr kapi-n pæo-l ‘his elbow’; PMc *pau ‘hand, arm, wing’), but then the apparent PCk *l rather than *n is a problem.",false
P2-325,"neonate, newly born animal, newly hatched bird",pmr2,"kappa, kappa-na",protochuukic-neonatenewlybornanimalnewlyhatchedbird-1,,false
P2-326,shout,pmr2,kapwata,protochuukic-shout-1,,false
P2-327,"crouch, stoop (in deference)",pmr2,kapwpwaroko,protochuukic-crouchstoopindeference-1,,false
P2-328,a grass (Hedyotis biflora),pmr2,? kapwpwu-ta[ln]o,protochuukic-agrasshedyotisbiflora-1,,true
P2-329,sweet,pmr2,kara,protochuukic-sweet-2,,false
P2-330,a kind of fish,pmr2,karafa,protochuukic-akindoffish-3,Note that Ksr kʌraf ‘kind of fish’ is an apparent loan from a Chuukic source.,false
P2-331,creeping vine (Triumfetta procumbens),pmr2,karaka,protochuukic-creepingvinetriumfettaprocumbens-1,,false
P2-332,"blue, green",pmr2,"? karawa, karawarawa",protochuukic-bluegreen-1,Cf. PMc *ma-rawa.,true
P2-333,"if, when (future uncertain)",pmr2,"karee, kareeree",protochuukic-ifwhenfutureuncertain-1,,false
P2-334,"to ask, a question",pmr2,"katia, katitia",protochuukic-toaskaquestion-1,"Cf. PMc *tiSaki ‘to ask’, PCk *[kØ]a[tØ]ieki ‘to ask’.",false
P2-335,to ask,pmr2,[kØ]a[tØ]ieki,protochuukic-toask-1,"Cf. PMc *tiSaki ‘to ask’, PCk *katia, katitia ‘to ask, a question’.",false
P2-336,tear or peel with the teeth,pmr2,"[kØ]aTe-i-, [kØ]aTTe-i-",protochuukic-tearorpeelwiththeteeth-1,See also PMc *etieti ‘to peel with the teeth’.,false
P2-337,"carry, transport",pmr2,? kaTi,protochuukic-carrytransport-2,Note that the Chk name may be a loan from Wol.,true
P2-338,tie beam,pmr2,kaú-camwa,protochuukic-tiebeam-1,"See PMc *camwa ‘forehead, brow’. Cf. PMc *xawu ‘rafter’.",false
P2-339,"sibling-in-law of same sex, affinal relative",pmr2,? kaúta,protochuukic-siblinginlawofsamesexaffinalrelative-1,"cf. PMc *kau, kau-ti, kau-ta ‘fishhook, catch with hook’.",true
P2-340,banyan tree (Ficus tinctoris),pmr2,kawannú,protochuukic-banyantreeficustinctoris-1,Cf. also PPC *awa2 ‘banyan tree (Ficus carolinensis)’.,false
P2-341,"you (plural, as subject marker)",pmr2,kawú,protochuukic-youpluralassubjectmarker-1,"Cf. PCMc *kamii ‘you (plural)’, PMc *kamwu ‘you (plural)’.",false
P2-342,rat,pmr2,keci,protochuukic-rat-1,"Kir (te)-kimwoa ‘rat’ is a loan from Sam ‘imoa, and Kir (te)-kiri ‘dog’ is an apparent loan from a Pn source (PPn *kulii; Sam ‘uli) and is not cognate with these words for ‘rat’. ",false
P2-343,you (singular personal noun),pmr2,keen[ae],protochuukic-yousingularpersonalnoun-1,,false
P2-344,very,pmr2,"? kii, kiini",protochuukic-very-1,"Cf. also PCk *kkoni, kkoi ‘very’.",true
P2-345,kind of tree,pmr2,ki[ln]iawa,protochuukic-kindoftree-1,,false
P2-346,woman's belt or necklace of shell beads,pmr2,kini,protochuukic-womansbeltornecklaceofshellbeads-1,,false
P2-347,"instep, sole, foot",pmr2,kipwa,protochuukic-instepsolefoot-1,"Note the loss of *k in the Chk, Pul, Crl, and Crn forms is unexpected.",false
P2-348,to pick things up by hand,pmr2,"? kiri, kiri-i-",protochuukic-topickthingsupbyhand-1,,true
P2-349,to laugh,pmr2,? kka[tØ]i,protochuukic-tolaugh-2,,true
P2-350,negative emphasizer,pmr2,kkici,protochuukic-negativeemphasizer-1,"Cf. PCMc *siki ‘very, more’.",false
P2-351,"be weak, hungry",pmr2,kki-lako,protochuukic-beweakhungry-1,,false
P2-352,very,pmr2,"kkoni, kkoi",protochuukic-very-2," Cf. also PCk ? *kii, kiini ‘very’.",false
P2-353,kind of fish,pmr2,kocali,protochuukic-kindoffish-3,,false
P2-354,facial appearance,pmr2,komwa,protochuukic-facialappearance-1,,false
P2-355,a vine,pmr2,? kooluua or kauluuwa,protochuukic-avine-1,,true
P2-356,kind of moth,pmr2,kooTo,protochuukic-kindofmoth-1,,false
P2-357,"payment, fee",pmr2,koou,protochuukic-paymentfee-1,,false
P2-358,cut off,pmr2,"kopi, kopi-ti",protochuukic-cutoff-1,,false
P2-359,voice,pmr2,? kota or koTo,protochuukic-voice-1,,true
P2-360,stingray spine,pmr2,koTo,protochuukic-stingrayspine-1,,false
P2-361,kind of fish,pmr2,kúcú,protochuukic-kindoffish-4,,false
P2-362,search,pmr2,kúdda,protochuukic-search-1,,false
P2-363,belch,pmr2,kú[ln]arú,protochuukic-belch-1,"Note the assimilation of n or l to a following r in Chk, Pul, Crl, Crn, Wol, Ksr, and Pon. ",false
P2-364,plover,pmr2,kul[iu]ŋa,protochuukic-plover-1,"Cf. PPC ? *koyikoyi ‘piping or whistling sound, piping bird’, PMc *kulu ‘kind of bird’.",false
P2-365,"turn, rotate",pmr2,"kullu, da-kulu, da-kullu",protochuukic-turnrotate-1,,false
P2-366,Barringtonia tree,pmr2,kulu,protochuukic-barringtoniatree-1,,false
P2-367,high tide or be hight tide,pmr2,kúnna,protochuukic-hightideorbehighttide-1,,false
P2-368,dark (of shade),pmr2,kúŋú,protochuukic-darkofshade-1,,false
P2-369,"orange (tree, fruit, or wood)",pmr2,kurukuru,protochuukic-orangetreefruitorwood-1,,false
P2-370,joint,pmr2,kurupwu,protochuukic-joint-1,,false
P2-371,be fed up,pmr2,kuu1,protochuukic-befedup-1,,false
P2-372,"dull, not sharp",pmr2,kuu2,protochuukic-dullnotsharp-1,,false
P2-373,"be dense, thick",pmr2,kúú,protochuukic-bedensethick-1,,false
P2-374,hawkfish,pmr2,laamwaare,protochuukic-hawkfish-1,,false
P2-375,"long ago, ancient times, the old days",pmr2,laamwo,protochuukic-longagoancienttimestheolddays-1,,false
P2-376,sea urchin,pmr2,laar[iú],protochuukic-seaurchin-1,,false
P2-377,bracelet,pmr2,lake,protochuukic-bracelet-1,,false
P2-378,famine,pmr2,laŋi-daa,protochuukic-famine-1,"Cf. PMc *laŋi ‘sky, heaven, storm’.",false
P2-379,"badly, contrarily",pmr2,-lapa,protochuukic-badlycontrarily-1,,false
P2-380,immediate future (aspect marker),pmr2,-le,protochuukic-immediatefutureaspectmarker-1,,false
P2-381,flee,pmr2,[ln]ewa,protochuukic-flee-1,,false
P2-382,"a catch of fish, to catch (fish)",pmr2,"liapa, liapa-ni",protochuukic-acatchoffishtocatchfish-1,,false
P2-383,"smart, clever",pmr2,li-cowu,protochuukic-smartclever-1,"See PMc *cowu, cowu-ki ‘hand net’.",false
P2-384,"to pour, spill",pmr2,"[ln]ie, [ln]ie[ln]ie",protochuukic-topourspill-1,,false
P2-385,a bird,pmr2,likaapi,protochuukic-abird-1,,false
P2-386,kind of fish,pmr2,li-kaa-tt[ae]raki,protochuukic-kindoffish-5,See PWMc *taraki ‘to sail’.,false
P2-387,gnat,pmr2,l[iu]kol[iu]ko,protochuukic-gnat-1,There are problems here.,false
P2-388,a seafood or fish,pmr2,likoTo,protochuukic-aseafoodorfish-1,,false
P2-389,"clean, neat, beautiful, to clean or neaten (something)",pmr2,"lima, limalima, lima-kaccú, lima-di",protochuukic-cleanneatbeautifultocleanorneatensomething-1,,false
P2-390,kind of unicorn fish (lit. rough to the touch one),pmr2,li-maadaada,protochuukic-kindofunicornfish-1,,false
P2-391,stinging jellyfish,pmr2,li-mwa-doŋo,protochuukic-stingingjellyfish-1,There are problems with the Chk form.,false
P2-392,unmarried adult (not married or widowed),pmr2,li-pici,protochuukic-unmarriedadultnotmarriedorwidowed-1,,false
P2-393,"at the time of, during",pmr2,lipwa-,protochuukic-atthetimeofduring-1,,false
P2-394,variety of Cyrtosperma taro,pmr2,? [ln]iwetta,protochuukic-varietyofcyrtospermataro-1,This could well be an intra-Chuukic loan.,true
P2-395,make a loud noise,pmr2,llecú,protochuukic-makealoudnoise-2,"Cf. PPC *lec[ae], lecelec[ae] ‘to rap, strike sharply’.",false
P2-396,tie,pmr2,"llema, lema-ti-",protochuukic-tie-1,Cf PCMc *ñama ‘make a noose or snare’.,false
P2-397,lower rim of a sail,pmr2,llima,protochuukic-lowerrimofasail-1,"Cf. PCMc *lukuma ‘fold, wrap’, PMc *lumi ‘to fold’.",false
P2-398,"west, due west, southwest, northwest",pmr2,"lodoa, lodoa-lapa, lodoa-ara, lodoa-afaŋi",protochuukic-westduewestsouthwestnorthwest-1,"Note also Ksr rɔtɔ ‘w.’ with its unexpected intial r, which marks it a probable loan, along with other direction terms. Marck (1994:324) includes it in his reconstruction of PMc *losowa.",false
P2-399,gurgle,pmr2,"lomwo, lomwolomwo",protochuukic-gurgle-1,,false
P2-400,"a boil, sore",pmr2,loto,protochuukic-aboilsore-1,,false
P2-401,ocean side (of an island or reef) (lit. great outside),pmr2,lúkú-lapa,protochuukic-oceanside-1,"See PMc *liku ‘outside’, PMc *lapa ‘big, main’.",false
P2-402,"remainder, leftovers",pmr2,? luTTu,protochuukic-remainderleftovers-1,"See also PMc *luuwa ‘remainder, remnant’.",true
P2-403,"come, go, pass by",pmr2,luu,protochuukic-comegopassby-1,,false
P2-404,to chew,pmr2,"lúú, lúúlúú, lúúlúú-(wa)",protochuukic-tochew-1,,false
P2-405,"loose, swung out",pmr2,"lúwa, lúwa-di",protochuukic-looseswungout-1,"See also PCk ? *malúa ‘loose’, PCk *ma-lúalúa ‘calm’, PCk *lúwaa ‘be calm (of sea or weather)’.",false
P2-406,be calm (of sea or weather),pmr2,lúwaa,protochuukic-becalmofseaorweather-1,"See also PCk *ma-lúalúa ‘calm’, PCk *lúwa, lúwa-di ‘loose, swung out’.
Cf. Marck (1994:311) PMc *malua ‘calm’.",false
P2-407,"behavior, manner, habit",pmr2,maa,protochuukic-behaviormannerhabit-1,"See also PMc *ma-toa, ma-toatoa ‘firm, hard, strong’.",false
P2-408,a garden,pmr2,maada,protochuukic-agarden-1,"Cf. also PMc *maata, maataata ‘cleared space’, PPon *mwaada ‘cleared land, garden’.",false
P2-409,"be green (of fruit), unripe",pmr2,ma-arawa,protochuukic-begreenoffruitunripe-1,"Cf. also PMc *ma-rawa ‘green, blue’.",false
P2-410,"relative, kin, be related",pmr2,ma-areare,protochuukic-relativekinberelated-1,,false
P2-411,thirsty,pmr2,maaro,protochuukic-thirsty-1,Cf. PMc *marewu ‘thirsty’.,false
P2-412,"be startled, surprised",pmr2,maa-yi-rúú,protochuukic-bestartledsurprised-1,"See PMc *rut[iu] ‘become aware, wake up, be surprised’, PCk *maa ‘behavior, manner, habit’, and PCk *mwa-úcúúcú or *mwa-icúicú ‘to shake’.",false
P2-413,"slimy, slippery",pmr2,ma-calú,protochuukic-slimyslippery-1,See also PMc *ma-cai ‘slimy’.,false
P2-414,no trespassing sign,pmr2,ma-caŋ[iú],protochuukic-notrespassingsign-1,,false
P2-415,muddy,pmr2,ma-caro,protochuukic-muddy-1,See also Marck’s (1994:316) PCk *mat’aro. Note assimilation of following r to preceding ch in Chk.,false
P2-416,tern,pmr2,macikawu,protochuukic-tern-2,,false
P2-417,ceremonial clothing,pmr2,macia,protochuukic-ceremonialclothing-1,,false
P2-418,a fish,pmr2,madai[ln][ae],protochuukic-afish-15,,false
P2-419,smooth,pmr2,ma-dawudawu,protochuukic-smooth-1,"Cf. PMc *ma-[sS]aLu, ma-[sS]aLu[sS]aLu ‘smooth (of surface) ’ posited by Goodenough (1995:77).
We consider the mw of Chk to be a secondary development. ",false
P2-420,spit out (from the mouth),pmr2,"ma-dipi, ma-ddipi",protochuukic-spitoutfromthemouth-1,,false
P2-421,"taut, tight",pmr2,"? mai, maia",protochuukic-tauttight-1,,true
P2-422,"break, be in pieces",pmr2,makkú,protochuukic-breakbeinpieces-1,"Cf. PCk *mwakk[iú] ‘bit, chip’.",false
P2-423,"finger joint, finger between tip and second knuckle, finger between tip and first knuckle",pmr2,"makoto, makoto-lapa, makoto-ciki",protochuukic-fingerjointfingerbetweentipandsecondknucklefingerbetweentipandfirstknuckle-1,,false
P2-424,smile,pmr2,"mali, mmali",protochuukic-smile-1,,false
P2-425,"perhaps, maybe",pmr2,malii,protochuukic-perhapsmaybe-1,,false
P2-426,dawn,pmr2,malla,protochuukic-dawn-1,Marck’s (1994:312) PMc *mala(wa) ‘dawn’ is not supported by evidence outisde Chuukic languages.,false
P2-427,"ground cleared of vegetation, swidden field",pmr2,"malle, malemale, (ka)-malemale-(a), male-di-",protochuukic-groundclearedofvegetationswiddenfield-1,"Cf. PMc *malala ‘area without vegetation’. 
Note that Chk (nee)-man ‘inland (especially in relation to settlement areas), ashore, pertaining to land’ and Mrt ‘lee-mal ‘land’ do not go with these. See also Marck (1994:322) PCk *malemale.",false
P2-428,"prepared, made ready",pmr2,mallo,protochuukic-preparedmadeready-1,,false
P2-429,loose,pmr2,? malúa,protochuukic-loose-2,"Cf. Also PCk *lúwa, lúwa-di ‘loose, swung out’.",true
P2-430,calm,pmr2,ma-lúalúa,protochuukic-calm-1,"See also PCk *lúwa, lúwa-di ‘loose, swung out’, PCk *lúwaa ‘be calm (of sea or weather)’, PCk *ma-lúú, ma-lúúlúú ‘tired, fatigued’.",false
P2-431,"tired, fatigued",pmr2,"ma-lúú, ma-lúúlúú",protochuukic-tiredfatigued-1,Cf. also PCk *ma-lúalúa ‘calm’.,false
P2-432,mackerel,pmr2,mamwu-ciki,protochuukic-mackerel-1,,false
P2-433,centipede (lit. creature of night),pmr2,manú-ni-pwoŋi,protochuukic-centipede-1,,false
P2-434,"unripe, immature",pmr2,maŋúca,protochuukic-unripeimmature-1,,false
P2-435,bitter,pmr2,marata,protochuukic-bitter-1,Yap marat ‘bitter (of betel nut)’ is a loan from Uli.,false
P2-436,"glitter, sparkle",pmr2,"ma-riwariwa, ca-riwariwa",protochuukic-glittersparkle-1,,false
P2-437,"evaporate, dry up",pmr2,"maro, maro-nako",protochuukic-evaporatedryup-1,,false
P2-438,"attached, joined",pmr2,mata,protochuukic-attachedjoined-1,,false
P2-439,kind of snapper fish (lit. bloody eye or face),pmr2,? mata-ccaa,protochuukic-kindofsnapperfish-1,Cf. PWMc *matamata ‘a fish’.,true
P2-440,happy,pmr2,mata-ika,protochuukic-happy-2,"See PMc *mata ‘eye, face’.",false
P2-441,blind,pmr2,mata-paca,protochuukic-blind-1,"See PMc *mata ‘eye, face’, PWMc *paca, papaca or *capa, cacapa ‘adhere’.",false
P2-442,star(s) in Scorpio,pmr2,mata-rúwa,protochuukic-starsinscorpio-1,"See PMc *mata ‘eye, face’, PMc *rua ‘two’.",false
P2-443,"be seasick, seasickness",pmr2,ma[tØ]e-[iØ]-lééléé,protochuukic-beseasickseasickness-1,"See PMc *mate ‘die, lose consciousness’, PMc *lau ‘pool, have liquid’.",false
P2-444,kind of sickness,pmr2,ma[tØ]e-pwud[ao],protochuukic-kindofsickness-1,"See PMc *mate and PMc *pwusa, pwusaka. 
Note that the Wol form in this case may be a loan from Pul or Chk.",false
P2-445,a snapper fish,pmr2,ma[uú]ta,protochuukic-asnapperfish-1,"Cf. PMc *maawa ‘a fish’, PCMc *maoko ‘a fish’;
It is not clear that the Wol form belongs in this series. ",false
P2-446,"be gray-haired, white-haired",pmr2,maut[iu],protochuukic-begrayhairedwhitehaired-1,,false
P2-447,give off steam or odor in cooking,pmr2,? mawa,protochuukic-giveoffsteamorodorincooking-1,,true
P2-448,"coals, ashes",pmr2,"ma-woco, ma-wocooco",protochuukic-coalsashes-1,,false
P2-449,"be deceived, to deceive",pmr2,mi[cT]i,protochuukic-bedeceivedtodeceive-1,,false
P2-450,shiny,pmr2,"miTi, mmiTi",protochuukic-shiny-1,,false
P2-451,"slip, slide, slippery",pmr2,"mmidi, midimidi",protochuukic-slipslideslippery-1,,false
P2-452,fiber,pmr2,moro,protochuukic-fiber-1,,false
P2-453,"be quick, fast, active",pmr2,"mwa-ada, mwa-adaada",protochuukic-bequickfastactive-1,,false
P2-454,"confused, mistaken",pmr2,mwaali,protochuukic-confusedmistaken-1,"See also PWMc *-ali, -aliali, mwa-aliali ‘circle, circling, dizzy’, PCk *ka-falli ‘be careful of, attend to’.",false
P2-455,"twisted, sprained",pmr2,mwaaŋi,protochuukic-twistedsprained-1,,false
P2-456,sweetheart,pmr2,"mwaare, mware-",protochuukic-sweetheart-1,See PMc *mware ‘shoulder garland’.,false
P2-457,"to desire, want",pmr2,"mwaca-ni, mwaca-ni-aa",protochuukic-todesirewant-1,,false
P2-458,to steal,pmr2,mwacoko,protochuukic-tosteal-2,,false
P2-459,"be held, caught, to hold, grip",pmr2,"mwacú, (ka)-mwacú-(ú)",protochuukic-beheldcaughttoholdgrip-1,,false
P2-460,tame,pmr2,mwaduko ?,protochuukic-tame-2,,false
P2-461,"speckled, variegated",pmr2,mwa-kelekele,protochuukic-speckledvariegated-1,,false
P2-462,tickling or pleasant feeling,pmr2,mwa-kilikili,protochuukic-ticklingorpleasantfeeling-1,"See PMc *kuli ‘skin, bark’.",false
P2-463,"bit, chip",pmr2,mwakk[iú],protochuukic-bitchip-1,"Cf. PCk *makkú ‘break, be in pieces’.",false
P2-464,"speech, talk",pmr2,"mwa-lie, mwa-lielie",protochuukic-speechtalk-1,,false
P2-465,sour,pmr2,mwalle,protochuukic-sour-1,,false
P2-466,desire,pmr2,mwanno,protochuukic-desire-1,,false
P2-467,"uncertain, vague",pmr2,"mwara, mwmwara",protochuukic-uncertainvague-1,,false
P2-468,surgeon fish,pmr2,mware-faca,protochuukic-surgeonfish-2,,false
P2-469,to shake,pmr2,mwa-úcúúcú or mwa-icúicú,protochuukic-toshake-1,"See PMc *ucuucu, ucu-ki ‘shake’. Cf. PCk *maa-yi-rúú ‘be startled, surprised’.",false
P2-470,to sink,pmr2,? mwaút[iú],protochuukic-tosink-2,"Cf. PMc *maaso, masoso ‘to sit’.",true
P2-471,large shell,pmr2,mweale,protochuukic-largeshell-1,,false
P2-472,sheet (of sailing canoe),pmr2,mwel[ie],protochuukic-sheetofsailingcanoe-1,Note the ee and e of the Chk forms are unexpected for a stem vowel i and suggest that the Chk forms result from borrowing from another Chuukic language.,false
P2-473,Alocasia taro,pmr2,mwe[ln]úa,protochuukic-alocasiataro-2,,false
P2-474,sibling of opposite sex,pmr2,mweŋ[ae]ya,protochuukic-siblingofoppositesex-1,"Note that Jackson (1986:230, fn. 5) reconstructs PMc *mwaŋea.",false
P2-475,"pile, group, assemblage",pmr2,? mwewu,protochuukic-pilegroupassemblage-1,,true
P2-476,"asthma, be short of breath",pmr2,"mwia, mwiamwia",protochuukic-asthmabeshortofbreath-1,,false
P2-477,meeting,pmr2,mwiica,protochuukic-meeting-1,,false
P2-478,after setting (of sun or moon),pmr2,mwiri-i-dupwu,protochuukic-aftersettingofsunormoon-1,"See PWMc *mwuri‘behind’, PCk *dupwu3 ‘set (of sun), go down’. These may be independent constructions from the same roots.",false
P2-479,"able, *ta-mwmwele not able, sick",pmr2,mwmwele,protochuukic-abletamwmwelenotablesick-1,,false
P2-480,emphasis marker,pmr2,mwo,protochuukic-emphasismarker-1,,false
P2-481,surgeon fish,pmr2,mwocco,protochuukic-surgeonfish-3,,false
